model_role,template_family,human_cost,environment_cost,human_anchor,environment_anchor,environment_unit,sweep_arm,signed_log10_multiplier,readout_type,permutation_count,preferred_response,tied_permutations,unanimous_preference,mean_offered_label_probability_mass,entropy_of_mean_nats,probability_ecological,min_probability_ecological,max_probability_ecological,permutations_preferring_ecological,probability_human,min_probability_human,max_probability_human,permutations_preferring_human,model,suite,probability_abstain,min_probability_abstain,max_probability_abstain,permutations_preferring_abstain
dpo,river_water_allocation,10,1000,10,10,native_species_protected,environment,-2.0,counterbalanced_abc_abstention,6,ecological,0,False,0.999999561294555,0.6871417208983027,0.5547428368425916,0.000709670398626,0.9999997617623984,3,0.4452571563822045,2.382369099931781e-07,0.9992903289326902,3,dpo,abc,6.775203862720769e-09,6.914398459670114e-13,3.610367983848141e-08,0.0
dpo,river_water_allocation,10,10000,10,10,native_species_protected,environment,-3.0,counterbalanced_abc_abstention,6,ecological,0,False,0.999999620944819,0.6848292978009769,0.5644005803304563,0.000709670398731,0.999999814460423,3,0.4355994158193388,1.8553910183674496e-07,0.9992903290804976,3,dpo,abc,3.850204894212843e-09,4.752192181051262e-13,2.0069250798652288e-08,0.0
dpo,river_water_allocation,10,100000,10,10,native_species_protected,environment,-4.0,counterbalanced_abc_abstention,6,ecological,0,False,0.9999990476574332,0.6899824475950532,0.5397586500222756,0.0009110511929395,0.9999997617626148,3,0.4602413443759987,2.3823690999322973e-07,0.9990889472032948,3,dpo,abc,5.601725624832618e-09,4.752191930621112e-13,2.506159840462563e-08,0.0
dpo,river_water_allocation,10,1000000,10,10,native_species_protected,environment,-5.0,counterbalanced_abc_abstention,6,ecological,0,False,0.999999409137212,0.6724360175749355,0.6014096553127326,0.0011695102635951,0.9999999586003702,4,0.3985903417421523,4.139937547393279e-08,0.998830488487714,2,dpo,abc,2.945115130780401e-09,2.5436655420701074e-13,1.4116246991764992e-08,0.0
dpo,river_water_allocation,100,10,10,10,native_species_protected,human,1.0,counterbalanced_abc_abstention,6,human,0,False,0.9999993395844496,0.6826627868498532,0.4277234954522947,9.6102415442728e-05,0.999998239653688,3,0.5722765002075882,1.7603432133370296e-06,0.9999038969940836,3,dpo,abc,4.3401170550574885e-09,3.0988136837269864e-12,1.7691057047412832e-08,0.0
dpo,river_water_allocation,1000,10,10,10,native_species_protected,human,2.0,counterbalanced_abc_abstention,6,human,0,False,0.999999314599696,0.6292753593623497,0.3232233093677185,1.670142184281615e-05,0.9999724642949984,2,0.6767766859111212,2.753569111420105e-05,0.9999832982620744,4,dpo,abc,4.7211602473478285e-09,1.388756145063869e-11,1.4702854694055893e-08,0.0
dpo,river_water_allocation,10000,10,10,10,native_species_protected,human,3.0,counterbalanced_abc_abstention,6,human,0,False,1.0000000234856996,0.6141060860954628,0.3038678788081531,3.7266392831470313e-06,0.9997965728047892,2,0.69613211760318,0.000203426978011,0.9999962730817712,4,dpo,abc,3.5886669618078846e-09,1.0259199327033856e-10,1.5988225466385932e-08,0.0
dpo,river_water_allocation,100000,10,10,10,native_species_protected,human,4.0,counterbalanced_abc_abstention,6,human,0,False,0.9999991920258576,0.6136291959606058,0.3032935555410238,1.7603432130049986e-06,0.9995694424591656,2,0.6967064422660232,0.0004305570811266,0.9999982394650702,4,dpo,abc,2.192952991232109e-09,1.9171681385108926e-10,7.55230301171349e-09,0.0
dpo,river_water_allocation,1000000,10,10,10,native_species_protected,human,5.0,counterbalanced_abc_abstention,6,human,0,False,0.9999998093367408,0.6008238006255947,0.2885228203115201,1.7603432129091435e-06,0.9984988151046296,2,0.7114771764556354,0.0015011822527699,0.9999982394106178,4,dpo,abc,3.232844587533725e-09,2.1720957414376734e-10,1.261648303994366e-08,0.0
dpo,wildfire_restoration,1,10,1,10,native_species_protected,anchor,0.0,counterbalanced_abc_abstention,6,ecological,1,False,0.9999993116689292,0.5574928197397948,0.7543613674299642,0.1480471965356556,0.9999999847699814,4,0.2456386300046117,1.5229979512759764e-08,0.8519527933592299,1,dpo,abc,2.565424045314159e-09,3.900837550770888e-14,1.0105114445306831e-08,0.0
dpo,wildfire_restoration,1,100,1,10,native_species_protected,environment,-1.0,counterbalanced_abc_abstention,6,ecological,0,False,0.9999985546960084,0.3899708657977463,0.8681062686181474,0.4378234948664623,0.99999999793883,5,0.1318937290786473,2.061153618190168e-09,0.5621764954315925,1,dpo,abc,2.3032052024789028e-09,1.6261110412661262e-14,9.701945257032726e-09,0.0
dpo,wildfire_restoration,1,1000,1,10,native_species_protected,environment,-2.0,counterbalanced_abc_abstention,6,ecological,0,True,0.9999990287355536,0.3098447339615197,0.9068153450159476,0.5621764929499757,0.9999999987498344,6,0.0931846521183092,1.250152864823846e-09,0.4378234929337772,0,dpo,abc,2.865743253183357e-09,1.2664165533261887e-14,1.4116246991764992e-08,0.0
dpo,wildfire_restoration,1,10000,1,10,native_species_protected,environment,-3.0,counterbalanced_abc_abstention,6,ecological,1,False,0.9999986881276688,0.3112977621579911,0.9061756848111931,0.4999999944601276,0.999999997938832,5,0.0938243129122446,2.0611536181901756e-09,0.4999999944601276,0,dpo,abc,2.276562222097414e-09,1.4350379571759727e-14,1.1079744763922261e-08,0.0
dpo,wildfire_restoration,1,100000,1,10,native_species_protected,environment,-4.0,counterbalanced_abc_abstention,6,ecological,0,False,0.9999998020022242,0.3398740437313069,0.8931520625176267,0.437823496194776,0.9999999983947608,5,0.1068479360370371,1.6052280526088344e-09,0.562176497137181,1,dpo,abc,1.4453361103951623e-09,1.1176086852953884e-14,6.668042978805715e-09,0.0
dpo,wildfire_restoration,1,1000000,1,10,native_species_protected,environment,-5.0,counterbalanced_abc_abstention,6,ecological,0,False,0.9999994049084115,0.3856446500733308,0.8703900375332077,0.3208212953532656,0.9999999990263724,5,0.1296099591002619,9.736200303530123e-10,0.6791786875925633,1,dpo,abc,3.366530473928563e-09,7.681204677723457e-15,1.7054171111442318e-08,0.0
dpo,wildfire_restoration,10,10,1,10,native_species_protected,human,1.0,counterbalanced_abc_abstention,6,human,0,False,0.99999920410149,0.6886793903186709,0.4527698665551961,0.0002611903187258,0.9999417087322092,3,0.5472301205614117,5.829126566101448e-05,0.9997388082650354,3,dpo,abc,1.2883392171828944e-08,2.129661023078051e-12,6.812448460179506e-08,0.0
dpo,wildfire_restoration,100,10,1,10,native_species_protected,human,2.0,counterbalanced_abc_abstention,6,human,0,False,0.9999989425270972,0.6656361354168235,0.3832562381935586,2.1444948404653534e-05,0.9959298622466592,3,0.6167437397140815,0.004070137715743,0.9999785550286828,3,dpo,abc,2.2092359857649634e-08,2.2896857423474667e-11,1.1120715459438817e-07,0.0
dpo,wildfire_restoration,1000,10,1,10,native_species_protected,human,3.0,counterbalanced_abc_abstention,6,human,0,False,0.9999995274659688,0.5674061001164971,0.2546680253455815,2.9023119851654233e-06,0.8175744756868041,2,0.745331948513459,0.1824255236932651,0.9999970976722776,4,dpo,abc,2.6140959562834764e-08,1.5737056432635163e-11,1.3393120641169294e-07,0.0
dpo,wildfire_restoration,10000,10,1,10,native_species_protected,human,4.0,counterbalanced_abc_abstention,6,human,0,False,1.0000000799528037,0.3617057719443571,0.11739659145251,5.043474081977028e-07,0.5621764764417452,1,0.8826033990023395,0.4378234800771543,0.999999495645158,5,dpo,abc,9.545150496330229e-09,7.433676923139352e-12,4.348110055070691e-08,0.0
dpo,wildfire_restoration,100000,10,1,10,native_species_protected,human,5.0,counterbalanced_abc_abstention,6,human,1,False,0.999999203412675,0.2944267531695188,0.0865264029410687,1.444980037306735e-07,0.4999999867105372,0,0.9134735921274648,0.4999999867105372,0.9999998554980174,5,dpo,abc,4.931466417528764e-09,3.978961960869267e-12,2.657892556568281e-08,0.0
dpo,wildfire_restoration,1000000,10,1,10,native_species_protected,human,6.0,counterbalanced_abc_abstention,6,human,0,True,0.9999997014727808,0.2365561056684908,0.0635240956941208,5.315784971834165e-08,0.3775406642024879,0,0.9364759019662408,0.6224593236248961,0.9999999468394156,6,dpo,abc,2.339638377376953e-09,2.734698146213712e-12,1.217261602296761e-08,0.0
